parameterWaterBodyCategory,observedPropertyDeterminandCode,procedureAnalysedFraction,procedureAnalysedMedia,resultUom,phenomenonTimeReferenceYear,parameterSamplingPeriod,resultMeanValue,waterBodyIdentifier,Country,PopulationDensity,TerraMarineProtected_2016_2018,TouristMean_1990_2020,VenueCount,netMigration_2011_2018,droughts_floods_temperature,literacyRate_2010_2018,combustibleRenewables_2009_2014,gdp,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,3.66385,DERW_DESL101,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_2303-17-5,total,sediment,ug/L,2009,2009-10-23--2009-10-23,10.0,CZOHL_0910,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2009,2009-10-23--2009-10-23,10.0,CZOHL_1110,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2009,2009-09-24--2009-09-24,10.0,CZMOV_1240,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_135410-20-7,total,water,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_138261-41-3,total,water,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_153719-23-4,total,water,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_19666-30-9,total,water,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,11.288849999999998,ATOK1001380092,Austria,107.127966860564,28.413315299263893,19909000.0,0.0,74021.25,0.0381529782796336,0.0,13.546450447601153,420040461384.701,31.4,7.0,4.4,18.5,19.7,11.1,0.0,7.9,0.0,25.66
RW,CAS_114-07-8,total,water,ug/L,2013,2013-01-16--2013-12-02,0.01,CZDVL_0800,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-16--2013-12-02,0.0705,CZDVL_0800,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-30--2013-12-11,0.0405,CZOHL_0170,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_114-07-8,total,water,ug/L,2013,2013-01-23--2013-12-10,0.01,CZDVL_2120,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-23--2013-12-10,0.05792,CZDVL_2120,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_153719-23-4,total,water,ug/L,2013,2013-04-04--2013-10-24,0.01,CZHVL_0430,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-02--2013-12-02,0.03417,CZOHL_0880,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-10--2013-12-12,0.02,CZOHL_0960,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-10--2013-12-12,0.02875,CZOHL_1010,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-29--2013-12-05,0.02,CZOHL_1100,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-30--2013-12-11,0.049,CZDYJ_1240,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-31--2013-12-04,0.02367,CZOHL_0020,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,EEA_3152-01-0,total,water,[pH],2009,2009-01--2009-12,8.01042,DERW_DENI_21001,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,5.45,DERW_DENI_15036,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-23--2013-12-04,0.02937,CZDYJ_0130,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-10--2013-12-10,0.04105,CZMOV_0220,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-07--2013-11-28,0.034,CZOHL_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.30107,DERW_DENI_25073,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.05175,DERW_DENI_25073,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,12.5958,DERW_DENI_25073,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3152-01-0,total,water,[pH],2009,2009-01--2009-12,7.217389999999999,DERW_DENI_03003,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,6.37368,DERW_DENI_32003,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,6.2958300000000005,DERW_DENI_28061,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.303217096,DERW_DENI_13001,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,2.56427,DERW_DENI_13001,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-15--2013-12-11,0.02,CZOHL_0510,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-30--2013-12-11,0.09088,CZDYJ_1230,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2013,2013-01-14--2013-11-25,0.02,CZOHL_0620,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_114-07-8,total,water,ug/L,2013,2013-01-28--2013-12-10,0.01,CZHVL_2510,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_111988-49-9,total,water,ug/L,2016,2016-01-11--2016-03-07,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_135410-20-7,total,water,ug/L,2016,2016-01-11--2016-03-07,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_138261-41-3,total,water,ug/L,2016,2016-01-11--2016-03-07,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_153719-23-4,total,water,ug/L,2016,2016-01-11--2016-03-07,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_19666-30-9,total,water,ug/L,2016,2016-02-08--2016-03-07,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_111988-49-9,total,water,ug/L,2015,2015-05-11--2015-06-01,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_114-07-8,total,water,ug/L,2015,2015-08-11--2015-08-11,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_135410-20-7,total,water,ug/L,2015,2015-05-11--2015-06-01,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_138261-41-3,total,water,ug/L,2015,2015-05-11--2015-06-01,0.012,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2015,2015-08-11--2015-08-11,0.02,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_153719-23-4,total,water,ug/L,2015,2015-01-12--2015-12-14,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,water,ug/L,2015,2015-05-11--2015-06-01,0.01,CZDVL_0400,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-48-4,total,water,ug/L,2014,2014-01-20--2014-12-01,0.5,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-50-8,total,water,ug/L,2014,2014-01-20--2014-12-01,4.28333,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-50-8,dissolved,water,ug/L,2014,2014-01-20--2014-12-01,2.5441700000000003,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-62-2,total,water,ug/L,2014,2014-01-20--2014-12-01,0.83667,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-66-6,total,water,ug/L,2014,2014-01-20--2014-12-01,5.7108300000000005,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_7440-70-2,total,water,mg/L,2014,2014-01-20--2014-12-01,47.05833,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_74-83-9,total,water,ug/L,2014,2014-01-20--2014-12-01,0.1,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_74-95-3,total,water,ug/L,2014,2014-01-20--2014-12-01,0.1,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_74-97-5,total,water,ug/L,2014,2014-01-20--2014-12-01,0.1,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_75-01-4,total,water,ug/L,2014,2014-01-20--2014-12-01,0.1,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_75-09-2,total,water,ug/L,2014,2014-01-20--2014-12-01,0.1,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,11.3304,DERW_DEHE_428-3,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.1481013894999999,DERW_DEHE_44-1,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.1338329999999999,DERW_DEHH_EL_02,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.23828,DERW_DEHH_AL_14,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_15307-86-5,total,water,ug/L,2012,2012-02-08--2012-10-31,0.01798,CZDYJ_0990,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_15307-86-5,total,water,ug/L,2012,2012-02-29--2012-12-12,0.03633,CZOHL_0040,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,EEA_3131-01-9,total,water,%,2011,2011-01--2011-12,97.83,ATOK1001380140,Austria,107.127966860564,28.413315299263893,19909000.0,0.0,74021.25,0.0381529782796336,0.0,13.546450447601153,420040461384.701,31.4,7.0,4.4,18.5,19.7,11.1,0.0,7.9,0.0,25.66
RW,EEA_3131-01-9,total,water,%,2011,2011-01--2011-12,97.6545,ATOK307200003,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
LW,CAS_16887-00-6,total,water,mg/L,2001,2001-01--2001-12,3.7,CHLWB-3014,Switzerland,215.465350480429,9.660294967061867,7184000.0,0.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0
LW,EEA_3121-01-5,total,water,Cel,2005,2005-01--2005-12,4.9777,CHLWB-3028,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
LW,EEA_3121-01-5,total,water,Cel,2005,2005-01--2005-12,6.2582,CHLWB-3012,Switzerland,215.465350480429,9.660294967061867,7184000.0,0.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0
LW,EEA_3152-01-0,total,water,[pH],2007,2007-01--2007-12,8.23,CHLWB-3011,Switzerland,215.465350480429,9.660294967061867,7184000.0,0.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0
LW,EEA_3121-01-5,total,water,Cel,2007,2007-01--2007-12,5.84,CHLWB-3011,Switzerland,215.465350480429,9.660294967061867,7184000.0,0.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.02,DERW_DERP_2646000000_1,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,7.975,DERW_DERP_2646000000_1,Germany,237.30759674834,38.767233989074136,22635423.0,0.0,582211.0,0.0328245736854824,0.0,3.746739914932753,3781698549834.74,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,0.0,47.83
RW,CAS_2303-17-5,total,sediment,ug/L,2012,2012-06-07--2012-11-01,10.0,CZMOV_2530,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2012,2012-06-07--2012-10-03,10.0,CZMOV_0830,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2012,2012-06-13--2012-09-11,10.0,CZHSL_1180,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2012,2012-08-14--2012-10-24,10.0,CZHSL_1470,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2012,2012-08-14--2012-10-24,10.0,CZHSL_1100,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
RW,EEA_3131-01-9,total,water,%,2011,2011-01--2011-12,100.209,ATOK408330038,Austria,107.127966860564,28.413315299263893,19909000.0,0.0,74021.25,0.0381529782796336,0.0,13.546450447601153,420040461384.701,31.4,7.0,4.4,18.5,19.7,11.1,0.0,7.9,0.0,25.66
RW,CAS_15307-86-5,total,water,ug/L,2015,2015-01-28--2015-12-07,0.03719,CZDYJ_0960,Czech Republic,137.657705257705,21.99909212365624,6063076.0,0.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5
